carrier,lat,lon
Mondial Relay,43.9945,1.42393
Mondial Relay,50.62059,3.16157
Mondial Relay,43.1619,2.97839
Mondial Relay,48.28054,2.69944
Mondial Relay,43.45427,3.42115
Mondial Relay,47.58728,7.56227
Mondial Relay,49.06098,2.05971
Mondial Relay,48.88675,2.58475
Mondial Relay,45.51229,4.10639
Mondial Relay,49.33499,-1.68538
Mondial Relay,43.62033,1.45727
Mondial Relay,43.68153,4.63298
Mondial Relay,48.86825,2.40056
Mondial Relay,48.40483,-4.49521
Mondial Relay,44.1511,4.80272
Mondial Relay,43.48579,-1.49801
Mondial Relay,48.70273,6.17388
Mondial Relay,48.85639,2.40954
Mondial Relay,44.14317,4.1038
Mondial Relay,49.21398,4.02646
Mondial Relay,45.6072,0.08712
Mondial Relay,44.83789,-0.56797
Mondial Relay,50.39163,2.77241
Mondial Relay,46.96879,1.02687
Mondial Relay,46.13796,3.45684
Mondial Relay,45.71319,4.8046
Mondial Relay,43.45969,5.41322
Mondial Relay,48.89287,2.29745
Mondial Relay,46.90427,6.35263
Mondial Relay,48.86859,2.38898
Mondial Relay,47.55228,-0.80898
Mondial Relay,48.3958,-4.47753
Mondial Relay,43.65351,6.92091
Mondial Relay,43.66262,5.43419
Mondial Relay,50.75099,2.25236
Mondial Relay,49.25214,4.02885
Mondial Relay,48.82489,2.13013
Mondial Relay,45.36544,5.59443
Mondial Relay,46.72142,3.68375
Mondial Relay,43.93854,2.14236
Mondial Relay,47.68848,6.0437
Mondial Relay,50.63707,3.08648
Mondial Relay,48.29578,4.07724
Mondial Relay,48.54184,-4.65876
Mondial Relay,48.95871,2.87992
Mondial Relay,48.61166,2.47383
Mondial Relay,43.12695,5.92855
Mondial Relay,47.97481,2.10155
Mondial Relay,50.37113,3.11017
Mondial Relay,45.83571,4.26885
Mondial Relay,48.93704,2.51779
Mondial Relay,49.47965,1.04424
Mondial Relay,47.36186,1.74237
Mondial Relay,48.8473,2.30445
Mondial Relay,43.30349,5.40133
Mondial Relay,43.16627,6.04097
Mondial Relay,49.43901,1.09258
Mondial Relay,49.57053,3.59834
Mondial Relay,43.78436,1.56392
Mondial Relay,49.26546,4.04442
Mondial Relay,48.836,2.23614
Mondial Relay,50.43754,2.92832
Mondial Relay,48.89273,2.37993
Mondial Relay,43.12885,6.09434
Mondial Relay,48.79181,2.53584
Mondial Relay,43.41099,3.68932
Mondial Relay,47.44139,0.74529
Mondial Relay,46.81208,1.69279
Mondial Relay,48.58784,0.65548
Mondial Relay,47.0737,1.81097
Mondial Relay,48.88325,1.45911
Mondial Relay,43.58535,1.5278
Mondial Relay,50.47199,3.24375
Mondial Relay,43.50408,2.40631
Mondial Relay,45.18512,5.74218
Mondial Relay,48.92276,2.25569
Mondial Relay,49.38677,3.33432
Mondial Relay,47.52473,-0.54891
Mondial Relay,48.52049,7.71649
Mondial Relay,48.69059,2.29372
Mondial Relay,44.85007,0.49284
Mondial Relay,48.79873,2.48607
Mondial Relay,47.7831,7.31666
Mondial Relay,48.82464,2.49922
Mondial Relay,48.03294,-1.66124
Mondial Relay,48.87514,2.28487
Mondial Relay,48.80001,2.18398
Mondial Relay,50.63854,1.75938
Mondial Relay,48.8078,2.41909
Mondial Relay,47.04171,-0.87323
Mondial Relay,43.49216,5.72733
Mondial Relay,45.36346,4.80225
Mondial Relay,46.45087,4.11919
Mondial Relay,43.45127,5.6826
Mondial Relay,45.44264,6.12078
Mondial Relay,48.78593,2.37115
Mondial Relay,48.49015,2.41661
Mondial Relay,45.74391,-0.35635
Mondial Relay,43.42657,5.28524
Mondial Relay,44.83765,-0.57413
Mondial Relay,49.85271,3.28343
Mondial Relay,48.79109,2.53168
Mondial Relay,44.91532,-0.42205
Mondial Relay,43.95125,4.81217
Mondial Relay,47.85798,7.26541
Mondial Relay,45.4326,4.38764
Mondial Relay,45.55452,4.23191
Mondial Relay,44.84247,-0.64627
Mondial Relay,48.90563,2.3903
Mondial Relay,43.17203,6.52944
Mondial Relay,48.60344,7.71402
Mondial Relay,49.24289,0.37938
Mondial Relay,50.35607,3.27765
Mondial Relay,48.77375,2.46703
Mondial Relay,48.90172,2.31456
Mondial Relay,43.6793,1.38949
Mondial Relay,47.78948,7.29216
Mondial Relay,48.11035,-1.67438
Mondial Relay,48.80382,2.61615
Mondial Relay,50.61137,2.98442
Mondial Relay,48.84161,2.30363
Mondial Relay,45.71119,0.14579
Mondial Relay,48.27672,-3.5438
Mondial Relay,43.72885,5.36986
Mondial Relay,43.14985,6.07302
Mondial Relay,47.5886,1.65823
Mondial Relay,48.64232,2.34267
Mondial Relay,45.74077,0.24219
Mondial Relay,48.73732,2.32775
Mondial Relay,50.18834,3.60934
Mondial Relay,48.6972,2.18728
Mondial Relay,41.66738,8.91833
Mondial Relay,48.87632,3.53758
Mondial Relay,47.33749,-1.26675
Mondial Relay,49.25382,5.96565
Mondial Relay,48.92022,2.4287
Mondial Relay,48.76637,2.40694
Mondial Relay,43.6378,1.43029
Mondial Relay,43.34205,3.21989
Mondial Relay,48.95556,2.38466
Mondial Relay,49.86943,0.71273
Mondial Relay,45.18326,0.7257
Mondial Relay,47.86367,-4.23972
Mondial Relay,48.78586,2.40279
Mondial Relay,48.50233,-4.42592
Mondial Relay,43.58253,1.44832
Mondial Relay,48.95697,2.32826
Mondial Relay,48.67752,2.37131
Mondial Relay,48.88413,2.40407
Mondial Relay,48.70154,3.24413
Mondial Relay,48.18657,-3.81373
Mondial Relay,45.34091,4.31313
Mondial Relay,46.17107,1.87015
Mondial Relay,43.3353,5.45079
Mondial Relay,48.44564,1.48941
Mondial Relay,45.33364,4.94707
Mondial Relay,43.25813,6.63218
Mondial Relay,45.23709,4.6704
Mondial Relay,50.44568,2.7274
Mondial Relay,43.83245,4.35775
Mondial Relay,48.97638,1.70991
Mondial Relay,46.93465,5.8774
Mondial Relay,42.65528,9.44295
Mondial Relay,43.71554,7.2913
Mondial Relay,49.51465,0.17462
Mondial Relay,46.47279,4.81025
Mondial Relay,49.02473,0.41559
Mondial Relay,48.66627,2.55849
Mondial Relay,50.44356,2.9043
Mondial Relay,48.6778,6.19817
Mondial Relay,44.54458,4.93797
Mondial Relay,48.87485,2.48192
Mondial Relay,48.89829,2.30181
Mondial Relay,48.67322,2.37578
Mondial Relay,44.7842,-0.49645
Mondial Relay,44.73304,5.00891
Mondial Relay,45.78559,3.13357
Mondial Relay,48.81088,2.29825
Mondial Relay,48.84378,2.31575
Mondial Relay,48.72858,2.44671
Mondial Relay,43.56611,7.00749
Mondial Relay,47.40725,0.68161
Mondial Relay,47.62269,-1.19754
Mondial Relay,43.63771,4.05591
Mondial Relay,45.79349,3.11167
Mondial Relay,48.84269,2.32855
Mondial Relay,49.5006,5.7315
Mondial Relay,48.76417,0.6285
Mondial Relay,48.66614,7.71946
Mondial Relay,43.63161,4.80814
Mondial Relay,43.26514,2.87634
Mondial Relay,46.74268,-1.11408
Mondial Relay,50.70136,3.21587
Mondial Relay,48.83849,2.48303
Mondial Relay,43.34771,5.44993
Mondial Relay,43.70685,2.69104
Mondial Relay,47.35984,-1.94295
Mondial Relay,48.96704,2.31712
Mondial Relay,48.90162,2.33819
Mondial Relay,44.38913,0.30744
Mondial Relay,46.28798,5.29368
Mondial Relay,49.49498,0.12552
Mondial Relay,49.05019,3.51409
Mondial Relay,50.52863,3.17511
Mondial Relay,43.39457,6.31323
Mondial Relay,49.29653,-1.5443
Mondial Relay,48.62525,2.35152
Mondial Relay,47.86594,2.12453
Mondial Relay,43.5515,-0.98451
Mondial Relay,49.8696,2.36067
Mondial Relay,48.26449,7.57805
Mondial Relay,44.94637,-0.24059
Mondial Relay,50.45338,1.61373
Mondial Relay,45.72773,4.88658
Mondial Relay,44.53585,0.62402
Mondial Relay,48.85793,2.37659
Mondial Relay,42.96611,1.60855
Mondial Relay,48.71061,2.48502
Mondial Relay,46.953,5.5013
Mondial Relay,46.56932,0.64584
Mondial Relay,50.08342,2.39232
Mondial Relay,48.87442,6.06101
Mondial Relay,50.42508,2.99929
Mondial Relay,48.89718,2.07692
Mondial Relay,43.3181,0.065
Mondial Relay,49.44273,2.08871
Mondial Relay,48.63054,2.55547
Mondial Relay,48.70505,2.42227
Mondial Relay,45.43605,4.41329
Mondial Relay,51.04101,2.39112
Mondial Relay,44.84195,4.81718
Mondial Relay,43.08253,5.87943
Mondial Relay,46.94778,-1.29631
Mondial Relay,46.62031,3.77261
Mondial Relay,43.6185,1.28371
Mondial Relay,49.73638,4.78253
Mondial Relay,47.4173,2.05489
Mondial Relay,47.63365,6.83669
Mondial Relay,48.26739,-2.06604
Mondial Relay,44.20982,-1.29578
Mondial Relay,49.69396,4.78852
Mondial Relay,48.81927,2.51146
Mondial Relay,49.04149,-0.98508
Mondial Relay,44.26928,1.3535
Mondial Relay,43.30096,6.22645
Mondial Relay,48.56904,2.17049
Mondial Relay,48.89313,2.29253
Mondial Relay,46.30697,4.48282
Mondial Relay,48.92604,2.36678
Mondial Relay,47.11862,0.42438
Mondial Relay,45.87132,-0.67055
Mondial Relay,49.04481,-0.32637
Mondial Relay,48.91315,2.25324
Mondial Relay,49.02207,1.13474
Mondial Relay,48.8179,2.4893
Mondial Relay,44.77459,-0.61429
Mondial Relay,44.17807,4.14904
Mondial Relay,43.50467,1.41196
Mondial Relay,43.86607,4.44103
Mondial Relay,47.09739,-1.38507
Mondial Relay,46.10721,-0.07102
Mondial Relay,47.32276,5.05272
Mondial Relay,48.60005,6.52962
Mondial Relay,48.87088,2.57636
Mondial Relay,48.83568,0.91329
Mondial Relay,49.67553,1.27821
Mondial Relay,46.78494,4.85229
Mondial Relay,47.1273,-2.12012
Mondial Relay,48.71215,1.76962
Mondial Relay,48.75313,2.31287
Mondial Relay,48.78906,2.48173
Mondial Relay,49.50623,-1.46466
Mondial Relay,47.3222,5.0528
Mondial Relay,43.79628,4.37881
Mondial Relay,44.90894,2.44669
Mondial Relay,42.69223,9.44978
Mondial Relay,49.04679,2.04503
Mondial Relay,46.25527,-0.54085
Mondial Relay,45.64797,-1.05301
Mondial Relay,43.5501,5.03441
Mondial Relay,43.34496,3.21974
Mondial Relay,46.9936,-1.73857
Mondial Relay,48.99487,2.37884
Mondial Relay,47.15765,-1.27403
Mondial Relay,49.50584,2.43122
Mondial Relay,49.27244,2.35878
Mondial Relay,43.68147,5.50039
Mondial Relay,49.31769,6.02528
Mondial Relay,47.88764,-3.91304
Mondial Relay,50.54966,3.03681
Mondial Relay,43.34737,5.37021
Mondial Relay,47.56278,-1.04299
Mondial Relay,48.86915,2.36014
Mondial Relay,46.68571,0.26783
Mondial Relay,48.73169,6.16502
Mondial Relay,44.95926,4.88409
Mondial Relay,43.73779,5.46483
Mondial Relay,48.85663,2.3955
Mondial Relay,47.39807,5.1345
Mondial Relay,49.00779,2.31789
Mondial Relay,43.09153,5.8435
Mondial Relay,44.17704,1.61954
Mondial Relay,47.50855,6.79562
Mondial Relay,49.43932,1.09149
Mondial Relay,48.87608,2.59856
Mondial Relay,48.95359,4.38469
Mondial Relay,43.51768,1.5614
Mondial Relay,47.45381,6.69003
Mondial Relay,49.08474,6.11082
Mondial Relay,43.66062,3.93178
Mondial Relay,45.79681,4.84242
Mondial Relay,48.68053,6.20463
Mondial Relay,48.76722,7.25824
Mondial Relay,48.99799,2.41468
Mondial Relay,50.35245,3.0643
Mondial Relay,43.33463,-0.39327
Mondial Relay,49.34901,4.07181
Mondial Relay,50.20409,3.81503
Mondial Relay,43.19725,0.11755
Mondial Relay,45.39769,4.26393
Mondial Relay,44.01844,4.86892
Mondial Relay,43.46149,3.42079
Mondial Relay,43.42917,5.43876
Mondial Relay,48.9679,2.31575
Mondial Relay,43.10559,-0.42767
Mondial Relay,48.9629,4.37221
Mondial Relay,46.99213,3.1451
Mondial Relay,43.3905,6.34115
Mondial Relay,46.2138,4.7753
Mondial Relay,48.8933,2.37363
Mondial Relay,43.62826,7.09587
Mondial Relay,43.29827,6.17689
Mondial Relay,45.76235,4.99499
Mondial Relay,49.09938,6.17307
Mondial Relay,45.76887,4.82998
Mondial Relay,45.21466,-1.12688
Mondial Relay,48.89013,2.36139
Mondial Relay,50.61842,3.07198
Mondial Relay,48.49641,2.80053
Mondial Relay,43.35064,5.37764
Mondial Relay,44.62764,4.41382
Mondial Relay,46.33738,2.60524
Mondial Relay,50.29764,3.91641
Mondial Relay,48.30268,5.83406
Mondial Relay,48.9183,2.39409
Mondial Relay,47.48353,6.83504
Mondial Relay,49.27855,-0.70719
Mondial Relay,50.16881,4.0241
Mondial Relay,43.44969,6.75406
Mondial Relay,46.74882,5.44469
Mondial Relay,48.99683,2.2546
Mondial Relay,48.7978,2.3992
Mondial Relay,49.46675,1.06993
Mondial Relay,48.29564,2.39107
Mondial Relay,46.73501,0.95369
Mondial Relay,47.83597,-0.34369
Mondial Relay,48.66574,2.54639
Mondial Relay,49.04894,2.09233
Mondial Relay,49.48026,2.04529
Mondial Relay,46.30104,-1.09618
Mondial Relay,43.61419,4.0125
Mondial Relay,43.52939,5.45078
Mondial Relay,49.10779,7.07121
Mondial Relay,48.99994,2.10733
Mondial Relay,43.52969,1.40379
Mondial Relay,47.19121,-1.54758
Mondial Relay,47.33276,0.42422
Mondial Relay,45.32639,5.56333
Mondial Relay,48.3047,-3.95429
Mondial Relay,48.69717,6.1674
Mondial Relay,48.68474,2.33037
Mondial Relay,49.62044,0.76321
Mondial Relay,44.83219,-0.57839
Mondial Relay,48.71425,2.2586
Mondial Relay,43.89036,1.97137
Mondial Relay,48.8411,2.30361
Mondial Relay,45.77266,4.81039
Mondial Relay,43.80783,4.99623
Mondial Relay,49.25551,4.03339
Mondial Relay,50.18957,3.17071
Mondial Relay,49.3017,-1.24915
Mondial Relay,48.87179,2.348
Mondial Relay,44.95315,-0.62989
Mondial Relay,46.60464,4.30015
Mondial Relay,48.97713,2.37319
Mondial Relay,48.86948,2.40923
Mondial Relay,48.86617,2.44466
Mondial Relay,49.39604,1.26096
Mondial Relay,49.42799,4.95468
Mondial Relay,44.88281,-0.52512
Mondial Relay,43.329,5.59592
Mondial Relay,50.7346,3.18536
Mondial Relay,46.95161,6.40014
Mondial Relay,43.94386,4.8183
Mondial Relay,48.96804,2.38309
Mondial Relay,43.3293,5.375
Mondial Relay,47.32993,1.1485
Mondial Relay,49.30203,2.24722
Mondial Relay,49.48953,0.10773
Mondial Relay,43.21939,6.14539
Mondial Relay,48.89707,2.34199
Mondial Relay,48.44102,6.74196
Mondial Relay,48.8895,2.40124
Mondial Relay,48.79297,2.51634
Mondial Relay,45.82837,4.77058
Mondial Relay,47.38022,6.00328
Mondial Relay,48.85547,2.38996
Mondial Relay,45.76705,4.83059
Mondial Relay,44.90131,4.95555
Mondial Relay,49.2864,-0.31302
Mondial Relay,43.94409,4.2273
Mondial Relay,48.84348,2.57743
Mondial Relay,43.1189,6.12917
Mondial Relay,45.77312,4.867
Mondial Relay,44.03093,4.37282
Mondial Relay,43.2498,5.5506
Mondial Relay,43.34079,-0.26504
Mondial Relay,48.88483,2.32548
Mondial Relay,44.04094,4.58062
Mondial Relay,48.86718,2.39947
Mondial Relay,49.79583,4.60017
Mondial Relay,46.15909,-1.147
Mondial Relay,47.8007,3.41898
Mondial Relay,49.4818,2.57659
Mondial Relay,46.75473,4.84681
Mondial Relay,46.1577,4.17328
Mondial Relay,43.87568,0.46314
Mondial Relay,43.90782,4.00013
Mondial Relay,47.93256,-2.40523
Mondial Relay,48.91103,2.3857
Mondial Relay,48.64994,7.72289
Mondial Relay,49.52218,0.1614
Mondial Relay,48.11913,-1.75396
Mondial Relay,48.72986,2.23785
Mondial Relay,48.61793,7.75436
Mondial Relay,47.71584,-0.91562
Mondial Relay,50.75809,2.60211
Mondial Relay,50.49084,2.95536
Mondial Relay,45.87659,3.1186
Mondial Relay,47.65904,-2.75452
Mondial Relay,50.34063,3.54784
Mondial Relay,44.55896,6.07795
Mondial Relay,45.12631,-0.66352
Mondial Relay,48.1917,-1.82765
Mondial Relay,48.94013,2.01958
Mondial Relay,43.49024,1.317
Mondial Relay,48.97625,1.91774
Mondial Relay,47.98304,0.91006
Mondial Relay,48.63818,4.94986
Mondial Relay,48.91535,2.27101
Mondial Relay,47.34358,5.01886
Mondial Relay,48.79795,2.33756
Mondial Relay,50.36341,3.11405
Mondial Relay,49.29762,0.91245
Mondial Relay,46.31347,4.93835
Mondial Relay,47.20487,-2.05965
Mondial Relay,42.90692,1.92889
Mondial Relay,48.83431,2.51581
Mondial Relay,50.15197,3.61629
Mondial Relay,48.42523,-4.46844
Mondial Relay,45.99114,4.71853
Mondial Relay,43.39636,-1.65798
Mondial Relay,48.5388,7.58051
Mondial Relay,50.68393,3.18267
Mondial Relay,50.07812,3.77042
Mondial Relay,48.18697,7.39349
Mondial Relay,49.42146,1.08155
Mondial Relay,47.74655,7.3328
Mondial Relay,48.91299,2.46599
Mondial Relay,47.85108,3.57897
Mondial Relay,43.63044,6.22428
Mondial Relay,45.85102,6.14493
Mondial Relay,47.95456,-4.35344
Mondial Relay,48.85257,2.38928
Mondial Relay,47.75868,-2.37569
Mondial Relay,43.21356,5.53983
Mondial Relay,48.69165,6.17669
Mondial Relay,48.39271,-4.48377
Mondial Relay,45.56965,6.74019
Mondial Relay,43.55684,7.02275
Mondial Relay,43.28612,5.39937
Mondial Relay,49.19665,4.18216
Mondial Relay,48.89213,2.34727
Mondial Relay,44.20304,0.62447
Mondial Relay,48.8083,2.43662
Mondial Relay,48.93492,2.5676
Mondial Relay,43.45828,1.57433
Mondial Relay,45.12138,0.6548
Mondial Relay,48.85652,2.53042
Mondial Relay,43.88239,0.98921
Mondial Relay,48.0787,7.36136
Mondial Relay,46.72036,5.79567
Mondial Relay,45.41825,4.41822
Mondial Relay,43.08218,6.1558
Mondial Relay,45.97755,3.51897
Mondial Relay,44.09091,3.07405
Mondial Relay,45.56762,5.42429
Mondial Relay,43.12539,5.82157
Mondial Relay,43.71128,7.29259
Mondial Relay,48.67426,5.89071
Mondial Relay,45.00906,-0.42448
Mondial Relay,47.1065,6.14636
Mondial Relay,47.08621,3.19274
Mondial Relay,46.58923,0.35679
Mondial Relay,47.49399,-0.58579
Mondial Relay,43.30547,5.39235
Mondial Relay,43.39292,5.36441
Mondial Relay,45.11907,4.97164
Mondial Relay,48.77884,2.40055
Mondial Relay,50.48297,2.39983
Mondial Relay,48.90842,2.26921
Mondial Relay,48.59703,2.49283
Mondial Relay,49.47367,1.74546
Mondial Relay,49.47933,3.52071
Mondial Relay,47.19602,-1.72397
Mondial Relay,45.48934,4.45014
Mondial Relay,48.70348,1.8545
Mondial Relay,50.66158,2.77729
Mondial Relay,47.72181,1.92914
Mondial Relay,50.17452,4.08901
Mondial Relay,49.44246,1.09542
Mondial Relay,48.70572,6.20287
Mondial Relay,46.61594,2.82398
Mondial Relay,48.87065,2.58829
Mondial Relay,46.79441,4.84814
Mondial Relay,50.74979,3.15481
Mondial Relay,48.78351,2.45414
Mondial Relay,42.70367,9.44229
Mondial Relay,48.83208,2.37166
Mondial Relay,48.82431,2.12934
Mondial Relay,48.83779,2.27806
Mondial Relay,48.91381,2.34403
Mondial Relay,48.83959,2.351
Mondial Relay,48.37925,1.44912
Mondial Relay,48.59902,7.76594
Mondial Relay,44.36709,2.59508
Mondial Relay,48.00917,6.71726
Mondial Relay,49.82771,3.27543
Mondial Relay,47.4799,-0.56577
Mondial Relay,47.19959,-1.43122
Mondial Relay,44.14195,2.16744
Mondial Relay,49.40087,0.24935
Mondial Relay,49.65233,-1.65343
Mondial Relay,49.20155,2.11962
Mondial Relay,47.80713,-1.93663
Mondial Relay,42.90759,1.82118
Mondial Relay,48.58031,2.56232
Mondial Relay,48.55703,6.97161
Mondial Relay,48.69277,6.16731
Mondial Relay,43.48674,-1.38728
Mondial Relay,46.8265,0.54541
Mondial Relay,43.68797,5.03962
Mondial Relay,49.01628,7.08195
Mondial Relay,49.50239,1.99623
Mondial Relay,43.71123,7.28138
Mondial Relay,48.44666,-2.06792
Mondial Relay,46.49634,-1.78243
Mondial Relay,47.74272,7.3294
Mondial Relay,43.92237,2.16353
Mondial Relay,43.58274,7.11992
Mondial Relay,47.29739,-1.5516
Mondial Relay,43.92634,2.12966
Mondial Relay,43.29128,5.37062
Mondial Relay,50.61688,3.02457
Mondial Relay,44.9023,5.00785
Mondial Relay,48.89364,2.47938
Mondial Relay,45.07333,-0.40836
Mondial Relay,43.83814,4.37419
Mondial Relay,50.41826,1.65101
Mondial Relay,48.89373,2.33711
Mondial Relay,45.78515,4.93126
Mondial Relay,46.76265,5.59684
Mondial Relay,43.93991,2.14872
Mondial Relay,48.57901,7.74294
Mondial Relay,49.92563,1.08004
Mondial Relay,46.77935,0.18717
Mondial Relay,48.54372,7.76517
Mondial Relay,48.76536,2.44589
Mondial Relay,43.43641,5.25859
Mondial Relay,49.49442,0.11001
Mondial Relay,49.03338,2.34022
Mondial Relay,44.91332,-0.42546
Mondial Relay,46.68058,0.56712
Mondial Relay,48.69464,5.91078
Mondial Relay,49.88926,2.2954
Mondial Relay,47.39039,0.67324
Mondial Relay,41.92318,8.73887
Mondial Relay,49.25591,2.43473
Mondial Relay,48.62003,-1.1741
Mondial Relay,45.77695,3.07819
Mondial Relay,49.37059,1.38414
Mondial Relay,48.80762,2.24211
Mondial Relay,43.37067,5.04374
Mondial Relay,50.63539,3.04393
Mondial Relay,48.95381,4.34958
Mondial Relay,42.54973,9.44196
Mondial Relay,46.76139,-1.99363
Mondial Relay,50.01049,2.19603
Mondial Relay,48.86855,2.34723
Mondial Relay,43.07942,5.80537
Mondial Relay,48.81355,-3.44332
Mondial Relay,48.94987,2.25349
Mondial Relay,48.83982,2.30589
Mondial Relay,50.9409,1.85044
Mondial Relay,46.4569,-1.16645
Mondial Relay,44.65034,-0.35567
Mondial Relay,45.79843,3.24897
Mondial Relay,45.73965,3.17082
Mondial Relay,48.64742,2.32716
Mondial Relay,44.99268,-0.43183
Mondial Relay,43.76399,4.05567
Mondial Relay,48.30625,4.0713
Mondial Relay,47.85591,6.33387
Mondial Relay,45.43569,4.38918
Mondial Relay,46.57544,0.3751
Mondial Relay,47.88978,2.51339
Mondial Relay,43.48943,2.37513
Mondial Relay,48.77361,1.98603
Mondial Relay,48.95124,2.60073
Mondial Relay,48.98803,1.79164
Mondial Relay,43.34272,5.46837
Mondial Relay,50.12244,3.17476
Mondial Relay,48.88587,2.38139
Mondial Relay,48.75782,3.98717
Mondial Relay,48.91272,2.25779
Mondial Relay,47.35668,-2.3697
Mondial Relay,48.87945,2.18219
Mondial Relay,43.65907,7.15057
Mondial Relay,48.30717,6.1336
Mondial Relay,46.45034,-0.80133
Mondial Relay,45.16331,5.75102
Mondial Relay,50.11959,3.92565
Mondial Relay,48.79783,2.70443
Mondial Relay,46.4494,4.1182
Mondial Relay,48.04864,-3.64391
Mondial Relay,43.45911,2.00564
Mondial Relay,48.77843,2.46901
Mondial Relay,48.80006,2.07239
Mondial Relay,43.15033,6.03942
Mondial Relay,43.63949,3.96286
Mondial Relay,48.12228,-0.01623
Mondial Relay,48.79083,2.39933
Mondial Relay,48.50773,2.60837
Mondial Relay,47.55241,-1.53059
Mondial Relay,48.06792,-1.72138
Mondial Relay,48.28052,4.07971
Mondial Relay,43.1145,0.76383
Mondial Relay,43.51637,4.96281
Mondial Relay,48.58615,7.77175
Mondial Relay,43.10297,5.87821
Mondial Relay,49.84719,2.66941
Mondial Relay,45.86919,-0.31844
Mondial Relay,45.26945,1.77423
Mondial Relay,44.9904,-0.27348
Mondial Relay,50.51477,2.61162
Mondial Relay,45.82193,4.86348
Mondial Relay,49.48427,1.71596
Mondial Relay,47.29608,-2.20967
Mondial Relay,48.69417,6.19658
Mondial Relay,47.92478,-0.80405
Mondial Relay,46.63554,-1.17295
Mondial Relay,48.27112,7.45469
Mondial Relay,44.68286,6.07536
Mondial Relay,45.18845,5.72236
Mondial Relay,43.88156,5.38267
Mondial Relay,45.20719,5.74473
Mondial Relay,46.89405,-1.84809
Mondial Relay,46.99798,5.14675
Mondial Relay,45.74925,4.84451
Mondial Relay,48.87403,2.39008
Mondial Relay,44.63462,3.67647
Mondial Relay,48.70578,2.21217
Mondial Relay,42.62808,9.43124
Mondial Relay,48.90053,2.15268
Mondial Relay,48.26992,6.39693
Mondial Relay,48.40593,-4.0787
Mondial Relay,47.76518,-0.32437
Mondial Relay,48.87572,2.34462
Mondial Relay,47.46039,-0.53768
Mondial Relay,42.59938,9.49423
Mondial Relay,43.18631,3.01893
Mondial Relay,49.08792,1.49355
Mondial Relay,45.01713,5.29316
Mondial Relay,43.31001,5.40087
Mondial Relay,45.74817,4.84145
Mondial Relay,48.02837,0.17281
Mondial Relay,50.8881,2.38681
Mondial Relay,43.88044,5.38449
Mondial Relay,48.82586,1.98701
Mondial Relay,49.03369,2.4726
Mondial Relay,47.94851,5.00802
Mondial Relay,48.75004,2.32332
Mondial Relay,48.84919,2.30118
Mondial Relay,49.02135,3.19301
Mondial Relay,47.06297,6.60653
Mondial Relay,45.86705,5.94375
Mondial Relay,43.71057,-1.05592
Mondial Relay,43.61609,1.08304
Mondial Relay,42.62343,9.43753
Mondial Relay,47.86698,-3.58356
Mondial Relay,45.62874,5.57669
Mondial Relay,48.8028,2.18863
Mondial Relay,45.84224,3.51514
Mondial Relay,48.43791,1.45591
Mondial Relay,44.77552,-0.59549
Mondial Relay,43.49637,1.51871
Mondial Relay,43.12439,6.00771
Mondial Relay,48.29446,4.06733
Mondial Relay,48.84949,2.39265
Mondial Relay,47.69589,0.41765
Mondial Relay,43.10921,0.72262
Mondial Relay,49.78749,0.99904
Mondial Relay,48.44214,0.07186
Mondial Relay,48.88962,2.36208
Mondial Relay,46.08151,6.54151
Mondial Relay,43.4607,5.4065
Mondial Relay,50.63769,3.06701
Mondial Relay,48.91856,2.40859
Mondial Relay,48.86664,7.68183
Mondial Relay,43.30648,5.39941
Mondial Relay,43.50363,6.48427
Mondial Relay,48.88403,2.35996
Mondial Relay,50.26365,3.96183
Mondial Relay,50.41643,2.77701
Mondial Relay,50.67052,2.90588
Mondial Relay,46.95166,-0.08178
Mondial Relay,45.84253,1.26402
Mondial Relay,49.98539,3.45809
Mondial Relay,43.3181,2.87098
Mondial Relay,45.77583,4.83474
Mondial Relay,43.62273,6.75318
Mondial Relay,48.37189,-4.58876
Mondial Relay,43.88792,5.37517
Mondial Relay,49.63983,-1.62586
Mondial Relay,43.31359,5.4135
Mondial Relay,44.35595,5.12731
Mondial Relay,48.82221,2.3592
Mondial Relay,49.14369,0.22095
Mondial Relay,43.08791,1.87778
Mondial Relay,48.9609,2.29081
Mondial Relay,50.99226,2.21797
Mondial Relay,49.48904,1.05103
Mondial Relay,45.76156,4.85598
Mondial Relay,47.69869,-0.05908
Mondial Relay,48.87624,2.41578
Mondial Relay,47.13681,-2.19181
Mondial Relay,42.93416,2.22119
Mondial Relay,43.09626,5.8131
Mondial Relay,51.00557,2.27771
Mondial Relay,49.57166,2.98166
Mondial Relay,43.19181,6.04187
Mondial Relay,48.88582,2.34684
Mondial Relay,48.83587,2.30985
Mondial Relay,43.78137,4.07969
Mondial Relay,44.91994,0.9269
Mondial Relay,44.94297,4.85954
Mondial Relay,45.53643,0.66498
Mondial Relay,47.7077,-1.38646
Mondial Relay,43.53461,6.93277
Mondial Relay,43.53452,5.41076
Mondial Relay,48.70393,2.11331
Mondial Relay,43.33867,3.20576
Mondial Relay,47.44618,-2.31825
Mondial Relay,43.83778,4.36203
Mondial Relay,48.89103,2.33942
Mondial Relay,48.97592,2.83885
Mondial Relay,45.44076,4.40326
Mondial Relay,48.27277,-3.56706
Mondial Relay,48.85975,2.02302
Mondial Relay,45.12535,2.97656
Mondial Relay,43.18441,2.99533
